key,value
54485,155388
7052,157339
95384,15757
185225,141687
512,179071
127759,27138
178182,3033
30929,92912
159365,86813
83994,161007
26016,152175
144200,85549
148371,123892
15316,187356
56248,122766
41931,32058
170019,168816
188944,71537
2112,136087
36521,159933
93756,172881
157666,74635
110263,3521
102257,198794
73816,30589
152795,194363
193774,63078
57413,117286
195546,87635
87701,42110
16633,94628
97602,14786
170984,44554
115388,118474
29296,49165
102391,160331
168039,175728
125580,17360
149980,132569
71266,159091
83494,19056
55448,71241
24443,58165
8206,114253
56518,56641
105936,142058
131957,52415
167266,163013
51469,155154
180297,100188
174604,61152
2123,66939
69513,182194
98524,17309
97172,97566
164276,99059
56489,130451
190562,15106
43828,120541
130881,10539
41739,85159
65428,131081
24806,91589
41792,139294
149032,119843
111509,27406
135222,72672
124788,197546
76689,99014
20996,191354
45901,114807
87248,1866
88690,7219
165413,52789
110471,14884
159641,49969
101595,30026
44834,49956
10839,20181
127788,110831
94436,8291
32447,46333
138623,166035
12629,166901
120413,179481
183742,119795
42202,23722
40901,22224
37784,33412
122965,113854
71787,39598
89870,20518
45865,81021
38586,111761
115944,188186
64350,149019
5135,179066
66397,29083
56569,169314
30839,46367
35490,182071
73585,103564
25087,122889
75293,189103
105728,191140
160477,189898
180606,112431
124756,23999
109978,3959
53866,181863
86888,111974
153582,108777
106261,22317
189828,88362
76060,104347
33913,43249
135364,139961
88477,180671
31791,80433
24830,43936
158998,194590
40919,120922
95327,99833
97351,116023
26399,20870
162689,159093
92205,141070
119999,175013
155401,12404
21443,53444
51538,165619
91585,167373
14588,105008
123001,132035
182417,104137
72263,179702
174146,48688
50600,92001
161596,18503
52822,187518
94772,106234
115922,144671
123952,127203
18739,79360
33569,121946
157372,127661
57962,12360
125424,17071
83656,124468
71113,33063
110122,156755
177984,101981
158039,52163
68167,78798
91513,172270
52856,101459
191518,22231
7416,82553
21379,50849
143047,21598
7578,26879
87803,188424
90578,29276
100484,61927
81413,19515
165172,87691
90170,86591
31344,33643
52365,75674
43408,47806
150688,183206
110457,71725
42848,141661
156729,43993
30853,110484
87263,17915
112271,5659
89748,1458
118074,68283
23129,188380
94761,1034
120835,46426
58883,137165
171583,171441
154750,88689
76482,43434
142780,115775
85780,196224
131757,36810
149474,193134
64583,193198
5034,179535
181563,75635
181735,39236
168873,8617
130515,184686
20984,3160
64638,31808
71136,40214
32578,8607
100474,90923
57869,163528
8514,60442
156246,20362
85056,157372
86229,162173
106293,13983
167515,62884
141274,74136
75715,91943
128466,173279
9982,185356
82070,82028
138732,173426
161857,193548
165478,63920
196119,92202
19464,113272
121113,90058
4942,12685
74895,93016
107076,21956
99470,98423
72900,145554
120677,55401
179051,70482
194268,57230
35526,176034
77765,158201
47565,187774
64857,141921
135723,172073
192884,157176
43323,93950
3590,194943
5042,182876
2643,2699
79159,107254
56001,107408
180560,122424
20727,180106
71659,88664
170993,129962
133328,164911
151594,104184
59776,41939
13159,111835
119833,125552
25481,94712
5319,71757
20152,109488
186787,35643
103844,158949
33470,43632
42274,187140
83588,85503
49319,159816
134941,58623
17075,176658
92094,2081
10915,122953
199117,165108
123559,184736
181422,191311
100381,56060
26579,42575
6891,66736
47875,99684
43374,138678
91590,119489
61956,117345
83309,102907
134193,182316
70774,107424
159399,105681
35704,93855
21897,187166
48670,16544
136586,168954
15279,38189
76629,509
82400,171786
179984,20119
110706,41859
178430,74698
63089,38807
120970,198407
26305,155974
97196,158791
51294,32935
143534,31790
150110,6364
70907,102645
107885,181643
13717,40103
195918,192316
132841,186000
172404,123317
152179,6058
38254,60294
32010,68193
150233,156443
96554,25263
184436,120912
124613,93694
181459,101553
98024,124066
187944,7561
32888,62563
21874,104166
41273,141636
58029,176764
48908,163118
139978,172100
59797,28145
183107,45748
64347,88489
144612,178970
93649,35642
199267,12727
142243,173634
17788,18138
155627,120993
160985,124611
88821,5966
128543,83618
144157,5040
132975,96394
158470,179557
155787,126947
61743,96227
146513,136553
175018,36473
184737,72785
167827,77210
169020,28357
113973,125562
195550,34803
154686,168205
131958,180434
17854,59454
190568,196573
162264,70565
10118,87613
59584,92380
121272,47594
33121,84657
117690,75322
37885,52388
102579,116483
95661,181240
187859,132795
172057,5229
92961,83848
44131,9275
170066,178744
66763,193434
186003,25181
152520,119242
152075,130645
83039,122447
109715,3475
29017,19480
171365,2358
131756,95958
39359,142495
17996,149963
192648,75114
100885,166863
82826,157656
80743,1468
37345,192296
17276,189822
99507,18750
72299,163877
61887,187115
123581,6047
151237,25963
47655,97125
101130,155562
170339,96490
38511,82369
163804,111673
55866,176960
20515,129518
108125,30325
104148,129157
80939,23401
196576,69601
136028,60994
26088,87647
120643,132278
22077,187704
93886,192475
35915,109203
15483,103690
81858,66220
159623,8986
12277,58668
144340,160664
29491,10992
117820,163584
74970,68111
98648,117096
161760,95407
182112,160752
114320,21266
79848,128969
165387,122476
141670,23316
172812,78247
113451,192208
151189,171281
273,40448
65268,65000
2545,90422
43798,20488
126552,147496
95530,166200
142913,54335
188535,40253
36544,2980
122189,167595
126538,118231
191913,75136
199352,134739
173171,33177
18804,177882
35113,98161
129305,194414
9136,40977
101359,92877
146449,5632
172141,179946
27269,118908
81281,173415
145165,107354
54391,135740
115490,137623
88783,49374
157661,141650
164355,12189
103637,121775
150124,34995
66393,197295
141513,30479
159372,109993
107624,139307
80134,187974
40154,156792
38315,62739
147534,19996
45391,44589
49339,86185
106486,56114
14879,162830
123532,93713
174223,94603
156642,127324
155575,7977
102966,54835
133337,195284
11128,191363
105517,196183
19632,116879
60393,53685
150111,24525
30671,149526
135027,174857
193707,51266
58971,46445
79513,190354
168699,136203
187009,170103
38023,58369
114030,197607
144882,136830
54113,18039
38540,133157
132423,46868
174903,190675
177365,153019
137813,64255
179653,36942
3230,70494
68587,8415
135171,54063
78460,80150
127504,75451
67163,139354
114383,141083
159902,170954
110793,145056
59090,158583
44959,150215
37849,102222
183058,129019
31589,185900
50478,194959
68469,132732
145326,26832
190521,81155
136715,185956
77663,71878
45884,55885
69182,179922
43577,38681
194566,56322
139647,154636
52928,108562
126908,16100
1003,51193
108767,149648
5470,66147
188364,44300
99355,14845
86165,9775
96201,123133
43453,86404
22051,106978
131477,71690
67680,118932
172469,65501
19734,65610
110390,146081
43800,91172
130838,179184
14119,112607
84147,110004
63834,45581
8146,6491
56820,118939
76880,92887
37604,15978
180132,163658
166143,26265
72885,128898
154912,13065
145621,20932
90565,133316
199214,165563
157938,56708
147719,36808
178165,8352
157564,44323
42649,195075
188429,120368
21257,115233
44247,79807
66911,40163
35541,62363
33652,173199
192287,63792
96701,165568
163158,44465
117369,150160
17357,100992
9292,13376
90507,55741
49974,14910
194084,4613
95196,90074
172363,104697
61355,176394
14734,47422
49474,138534
183782,199033
83596,172891
8536,153854
152787,35118
151514,1185
18623,233
184094,87256
152905,114160
180057,172181
199734,198131
119737,140345
146718,12859
113542,37773
82279,45879
149147,23493
133006,116325
182750,115324
55205,69331
41603,36951
13076,56728
125722,129510
9622,65264
38402,150272
93896,23277
124750,2768
187013,124261
174864,107744
115754,185967
120362,91909
150263,96360
130854,121846
329,81753
137890,174604
63225,44279
24797,95289
165702,111298
50107,36529
187017,65471
116686,63834
176062,160905
17402,46054
190401,106388
114399,39198
101687,166411
155915,10371
126595,44061
98535,49680
30208,15471
167345,110899
131540,32636
172032,84926
195548,81471
65646,174651
74995,172517
73414,192980
69648,173899
91881,172771
37443,171116
164088,194972
171510,195201
50673,115512
164474,112621
80171,102575
145408,59518
27933,146793
154918,129941
31069,37031
91594,28370
102940,98295
111567,91283
60006,79340
196452,65854
68856,11638
152769,39772
54569,2900
30757,59812
43168,184560
175065,186930
128308,3347
131456,191088
152161,189109
166385,56529
9536,190112
11989,117086
21173,75699
38891,77516
80207,172842
119712,102839
25687,120052
122045,5685
188631,67081
83815,139715
110015,97020
163094,166617
194292,46539
67474,165503
66171,101251
14146,37444
105508,7452
154250,199691
54114,1973
70701,138067
43927,22850
50520,53489
65667,124373
1167,142468
74142,125388
72906,146805
199190,63511
79562,148961
29707,133428
145419,123902
67032,190099
117659,72289
121603,69723
150943,45291
114116,183051
118265,29094
168122,63622
46979,163696
12697,137764
151280,189508
143319,190341
68112,31170
94395,124998
19866,190315
134797,57954
80434,44283
79942,23386
18026,11900
98031,143976
139240,142291
140425,46581
133618,144489
124017,37025
67943,147415
4611,106532
174934,90740
102735,173316
106817,127840
106870,144099
76462,179233
6877,149183
57469,141953
3858,19106
177672,191627
47547,113454
106618,3989
196269,28959
192050,132456
55406,68728
79424,15505
161243,52832
42454,93007
18207,74390
95474,170647
185898,7591
35276,14933
157406,7972
176192,96165
73946,47562
66489,62318
29732,3716
120044,15864
27624,68955
190738,29046
34345,170717
117738,132640
6840,195612
150104,125178
42305,134540
26307,9042
159240,14138
102300,47180
541,64869
41193,124958
55362,13231
114298,62880
66139,72473
63908,111768
39234,148815
153106,11179
49863,194311
153269,77342
141889,30518
25504,172731
22274,41365
150546,126101
110659,66335
1991,121939
33901,11340
170781,88597
28539,86879
140221,96438
60117,56085
16766,177396
83207,75193
22651,148680
66396,75386
107008,143883
197123,142347
21961,51679
9423,26935
2215,11803
137634,58686
13941,138679
110026,141946
156989,175097
148086,14475
61891,107248
53377,166961
120513,7299
56932,197776
179656,108008
23596,112673
40422,37123
60345,88636
151190,64405
113593,103005
40857,150255
54289,149513
160482,176092
163847,144076
129518,69852
2468,166860
139379,5304
33788,185926
198483,11826
133289,86140
170946,46098
97479,77499
82621,111054
138387,76901
120499,155690
157377,24596
194796,126216
42511,121672
186540,135399
184857,7024
46644,178680
119052,43043
66175,19667
152682,137622
181959,119487
96429,99014
37775,40053
88979,114297
124163,63747
80129,36288
21059,71083
40791,101008
125038,130057
74620,185083
137905,173354
114974,26921
199550,19152
173735,6880
82089,125901
115600,62796
4984,190055
131603,168105
96013,143741
43053,70296
58387,11934
82506,96134
178530,131907
21183,135453
102627,50508
132325,34005
97954,73816
52585,103671
92242,149334
125886,96604
29325,1319
125089,96564
101461,34867
103886,160460
44415,34268
101550,146687
81440,40478
6861,155790
37560,46198
169539,23373
59978,112224
14585,88379
124783,175187
160596,119100
160315,179386
42425,125484
12916,34464
60786,129826
165667,34991
163682,85820
51384,68700
56652,182417
42112,37575
193253,6373
67949,122579
107353,57846
160234,71943
72932,97705
119284,39123
146487,41502
101725,29884
133103,107753
124245,153315
105975,129505
163479,44659
128737,33883
90214,149270
148221,133013
74287,157831
144569,99672
941,21171
131035,124400
91857,171824
197927,186106
95428,114010
39421,42534
192884,32480
183802,116738
18549,77571
111241,130264
68858,170767
31577,141562
141758,6117
82196,7722
89101,139205
52021,141415
157631,31557
72383,106161
41518,25401
171739,133552
162189,75331
25794,125620
148797,91598
130594,97243
137427,23303
167698,27002
144217,104155
58222,112594
158128,172895
5410,120271
104358,107269
168334,148703
160337,51971
174650,113948
28962,120490
191624,52709
38574,194490
166455,123319
26545,79359
93691,141833
186317,55318
149004,21774
141712,174032
120960,60876
39792,85119
18768,70584
84073,74724
109435,4719
112553,174965
12325,122183
113075,69528
168370,159929
6524,58065
184289,123893
148498,18795
135609,159342
81806,79474
157301,161628
129834,9747
120306,6693
81103,88473
185448,72302
146452,45985
32131,61658
85516,174985
74159,179735
152212,124675
185835,93100
147860,185550
152278,50092
97663,51849
131167,80646
147656,110065
198734,21850
45659,167356
182614,194207
90004,85938
89434,173156
158871,46883
48829,19290
182634,78918
104529,52060
168248,198349
185290,34730
140561,123072
143040,182218
32335,19597
110975,34046
84886,166856
157752,141995
169884,60617
170709,151043
27088,57238
91309,15041
132315,63625
41059,168153
52462,38311
59737,176816
86179,155035
20702,191269
107702,166709
101142,172912
26994,14347
122409,74870
100390,75885
197284,66201
55341,160870
163230,36397
2723,112019
31968,17614
14625,70489
197941,173689
181906,144411
106307,84449
129914,140406
46928,162435
180092,82413
119654,139285
127504,125657
87045,85530
1801,119624
27544,134920
20239,177315
4020,46599
98015,89539
169823,187806
10339,142155
78666,198568
59659,42905
51903,76235
71327,151782
121978,41089
128664,92112
168878,96384
85272,112648
118750,176529
186155,16113
126726,16133
153789,22112
186630,168666
109193,19935
126391,10774
139730,194895
72475,114172
7891,159468
77683,90940
103664,127272
95633,145822
5230,169469
152544,196156
81721,143130
57136,179287
6056,17351
52878,52589
156773,88841
150179,10777
122075,177537
88195,77575
182979,190560
22493,19190
146597,49922
40407,74399
30015,5293
185689,34371
198952,71553
110803,76941
2658,99111
58772,76476
160645,137401
166724,166897
158573,13547
170093,65622
16730,159281
10655,189045
36772,94955
24186,26178
148810,3249
36921,77532
73004,20894
49518,103158
185057,21204
110419,122722
36007,113120
137239,171329
125026,123257
47720,77
197309,172249
129902,187442
193907,146962
65082,165675
33617,76198
141575,57089
93113,107149
29727,26280
101813,189887
181068,164508
31884,117908
58122,61015
169942,134443
122618,181131
23718,148004
31742,135355
62886,132671
122125,144339
63508,49183
44873,114379
133830,124593
188726,107319
55851,118044
122009,62829
15170,104363
8335,193149
50879,103903
182816,31131
126653,147557
34775,135963
110551,2260
178829,80873
116990,122282
62337,33844
127019,185516
91986,47209
137454,165725
190964,135432
40607,2697
155571,90584
14324,162644
122049,80360
155413,159783
182768,1088
86529,132864
11139,148730
146246,164651
122992,15563
166741,120911
156039,18102
157242,23647
164787,93641
196518,138054
145156,56998
66578,93796
47950,68264
82027,72621
106757,121914
180569,127630
88068,39264
24288,3928
139173,47585
27019,154607
27042,74023
56280,178019
143312,168063
5116,45925
6620,139374
161319,108334
126392,29853
161857,25211
191762,154997
199911,27808
106872,13000
154746,30404
35442,101698
146042,150732
114748,88957
63099,152540
192073,176910
85005,56996
34485,44458
126736,6577
190877,144167
113589,90311
132758,44764
122581,21248
189674,54857
187359,62074
108482,126238
112940,153587
